Company,Model,Odometer reading,fuel,transmission,owner,mileage,engine,max_power,seats,Price
Honda,2010.0,85000.0,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,380000.0
Honda,2012.0,50171.0,Petrol,Automatic,First,11.1,2354.0,158.8,5.0,750000.0
Maruti,2007.0,100000.0,Petrol,Manual,Third,18.9,1061.0,67.0,5.0,85000.0
Skoda,2015.0,101500.0,Diesel,Manual,Second,21.14,1498.0,103.52,5.0,300000.0
Mahindra,2012.0,130000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,550000.0
Chevrolet,2016.0,100000.0,Diesel,Manual,First,13.58,2499.0,72.4,9.0,900000.0
Ford,2018.0,44772.0,Diesel,Manual,Second,23.0,1498.0,98.96,5.0,900000.0
Renault,2012.0,80000.0,Diesel,Manual,First,19.87,1461.0,83.8,5.0,450000.0
Fiat,2014.0,142500.0,Diesel,Manual,First,19.5,1248.0,75.0,5.0,325000.0
Maruti,2011.0,65000.0,Petrol,Automatic,Third,12.6,1586.0,103.3,5.0,220000.0
Honda,2014.0,33033.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,335000.0
Tata,2011.0,70000.0,Petrol,Manual,First,15.64,1193.0,64.1,5.0,181000.0
Tata,2015.0,110000.0,Diesel,Manual,First,14.1,2179.0,147.94,7.0,503000.0
Mahindra,2015.0,40000.0,Diesel,Automatic,First,18.49,1493.0,100.0,7.0,700000.0
Hyundai,2017.0,40000.0,Diesel,Manual,Second,22.0,1582.0,126.2,5.0,860000.0
Maruti,2010.0,190000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,350000.0
Mahindra,2017.0,45000.0,Diesel,Manual,First,15.4,2179.0,120.0,7.0,1100000.0
Maruti,2011.0,188000.0,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,305000.0
Renault,2016.0,25000.0,Petrol,Manual,First,23.01,999.0,67.0,5.0,350000.0
Maruti,2009.0,80000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,160000.0
Tata,2008.0,110000.0,Diesel,Manual,First,13.93,2179.0,138.1,7.0,200000.0
Maruti,2013.0,76000.0,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,380000.0
Ford,2017.0,77524.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,875000.0
Toyota,2014.0,110000.0,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,969999.0
Hyundai,2017.0,27000.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,445000.0
Maruti,2013.0,58343.0,Petrol,Manual,First,21.79,998.0,67.05,5.0,225000.0
Maruti,2010.0,80000.0,Petrol,Manual,First,11.96,1298.0,80.0,8.0,350000.0
Hyundai,2011.0,93000.0,Diesel,Manual,Second,21.9,1396.0,90.0,5.0,350000.0
Maruti,1998.0,70000.0,Petrol,Manual,First,14.0,796.0,35.0,5.0,80000.0
Mahindra,2017.0,88754.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1100000.0
Mahindra,2016.0,103000.0,Diesel,Manual,First,16.5,1493.0,70.0,7.0,700000.0
Renault,2017.0,35000.0,Petrol,Manual,First,23.01,999.0,67.0,5.0,300000.0
Ford,2010.0,50000.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,144000.0
Maruti,2016.0,100000.0,Petrol,Manual,Third,15.37,1196.0,73.0,7.0,270000.0
Audi,2009.0,120000.0,Diesel,Automatic,Third,12.07,2967.0,241.4,7.0,1025000.0
Toyota,2016.0,68089.0,Petrol,Automatic,First,19.16,2494.0,157.7,5.0,2000000.0
Tata,2019.0,20000.0,Petrol,Manual,First,20.3,1199.0,83.81,5.0,530000.0
Tata,2016.0,110000.0,Diesel,Manual,First,23.0,1248.0,88.7,5.0,360000.0
Mahindra,2016.0,71000.0,Diesel,Manual,First,18.49,1493.0,100.0,7.0,750000.0
Volvo,2014.0,30000.0,Diesel,Automatic,First,9.0,1984.0,181.0,5.0,2500000.0
Honda,2008.0,120000.0,Petrol,Manual,First,11.1,2354.0,158.8,5.0,400000.0
Hyundai,2010.0,80000.0,LPG,Manual,Second,13.45,1086.0,62.1,5.0,200000.0
Jaguar,2017.0,45000.0,Diesel,Automatic,First,19.33,1999.0,177.0,5.0,3200000.0
Maruti,2018.0,38817.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,740000.0
Mahindra,2015.0,70000.0,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,1044999.0
Maruti,2018.0,60000.0,Diesel,Automatic,First,28.4,1248.0,74.02,5.0,730000.0
Fiat,2015.0,67000.0,Diesel,Manual,First,20.4,1248.0,91.7,5.0,375000.0
Hyundai,2017.0,48000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,670000.0
Hyundai,2013.0,58609.0,Petrol,Manual,Second,21.1,814.0,55.2,5.0,195000.0
Ford,2011.0,120000.0,Diesel,Manual,Second,17.8,1399.0,68.0,5.0,275000.0
Ford,2019.0,10000.0,Petrol,Manual,Second,17.0,1497.0,121.31,5.0,885000.0
Ford,2011.0,78562.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,250000.0
Hyundai,2012.0,70000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,500000.0
Toyota,2012.0,129627.0,Diesel,Manual,First,11.5,2982.0,171.0,7.0,1680000.0
Mercedes,2015.0,35000.0,Diesel,Automatic,Second,19.7,2143.0,134.1,5.0,2051000.0
Maruti,2012.0,100000.0,Petrol,Manual,Second,18.5,1197.0,85.8,5.0,360000.0
Maruti,2015.0,35000.0,Petrol,Manual,Second,20.4,1197.0,83.11,5.0,450000.0
Maruti,2020.0,5000.0,Petrol,Manual,First,22.05,796.0,47.3,5.0,350000.0
Maruti,2015.0,30000.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,335000.0
Mahindra,2014.0,24000.0,Diesel,Manual,First,16.55,2498.0,105.0,6.0,700000.0
Tata,2017.0,24000.0,Diesel,Manual,Second,27.28,1047.0,69.0,5.0,350000.0
Maruti,2017.0,75000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,650000.0
Maruti,2017.0,40000.0,Petrol,Manual,Second,16.8,796.0,34.2,8.0,265000.0
Maruti,2016.0,30000.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,500000.0
Toyota,2013.0,79328.0,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,750000.0
Renault,2016.0,22000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,250000.0
Maruti,2009.0,17000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,120000.0
Maruti,2009.0,160000.0,Petrol,Manual,Third,17.5,1197.0,85.8,5.0,190000.0
Maruti,2013.0,170000.0,Diesel,Manual,Third,20.77,1248.0,88.76,7.0,650000.0
Mahindra,2014.0,120000.0,Diesel,Manual,Third,15.1,2179.0,140.0,7.0,1000000.0
Mahindra,2012.0,120000.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,450000.0
Maruti,2012.0,60000.0,CNG,Manual,Second,30.46,796.0,47.3,5.0,165000.0
Volkswagen,2014.0,60000.0,Diesel,Manual,Second,20.14,1498.0,88.8,5.0,350000.0
Hyundai,2016.0,25000.0,Petrol,Manual,First,15.29,1591.0,121.3,5.0,800000.0
Maruti,2008.0,90000.0,Diesel,Manual,Fourth,19.3,1248.0,73.9,5.0,250000.0
Honda,2015.0,110000.0,Diesel,Manual,First,24.5,1498.0,98.6,7.0,650000.0
Tata,2010.0,120000.0,Diesel,Manual,First,18.8,1248.0,90.0,5.0,246000.0
Maruti,2019.0,40000.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,550000.0
Volvo,2018.0,2000.0,Diesel,Automatic,First,16.8,1984.0,150.0,5.0,2475000.0
Hyundai,2013.0,70000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,190000.0
Mercedes,2017.0,60000.0,Diesel,Automatic,First,0.0,1950.0,194.0,5.0,3300000.0
Mahindra,2017.0,110000.0,Diesel,Manual,First,15.96,2523.0,63.0,9.0,650000.0
Maruti,2010.0,50000.0,LPG,Manual,First,26.2,998.0,58.2,5.0,275000.0
Maruti,2010.0,50000.0,Petrol,Manual,First,19.0,998.0,66.1,5.0,235000.0
Maruti,2017.0,20000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,650000.0
Hyundai,2011.0,155000.0,Diesel,Manual,First,23.0,1396.0,90.0,5.0,320000.0
Hyundai,2019.0,80000.0,Petrol,Automatic,First,17.4,1197.0,81.86,5.0,585000.0
Maruti,2013.0,100000.0,Diesel,Manual,Third,22.9,1248.0,74.0,5.0,320000.0
Ford,2012.0,137000.0,Diesel,Manual,First,17.8,1399.0,67.0,5.0,200000.0
Mahindra,2014.0,167000.0,Diesel,Manual,Second,13.6,2523.0,63.0,8.0,350000.0
Tata,2008.0,100000.0,Diesel,Manual,First,16.8,1405.0,62.0,5.0,70000.0
Maruti,2017.0,110000.0,Diesel,Manual,Second,28.4,1248.0,74.02,5.0,750000.0
Toyota,2015.0,10000.0,Petrol,Manual,First,18.16,1197.0,78.8,5.0,600000.0
Chevrolet,2013.0,70000.0,Diesel,Manual,First,22.1,1248.0,76.9,5.0,200000.0
Hyundai,2015.0,43000.0,Petrol,Manual,Second,20.3,998.0,68.05,5.0,204999.0
Ford,2012.0,80000.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,250000.0
Hyundai,2017.0,45000.0,Petrol,Manual,First,20.14,1197.0,81.86,5.0,440000.0
Maruti,2017.0,53000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,711000.0
Hyundai,2008.0,110000.0,CNG,Manual,Third,13.2,1495.0,94.0,5.0,120000.0
Maruti,2018.0,17000.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,440000.0
Maruti,2004.0,110000.0,Petrol,Manual,Third,16.1,796.0,37.0,4.0,31504.0
Mahindra,2017.0,95000.0,Diesel,Manual,First,15.4,1997.0,120.0,7.0,1250000.0
Tata,2012.0,135000.0,Diesel,Manual,First,13.93,2179.0,138.03,7.0,525000.0
Hyundai,2008.0,90000.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,165000.0
Maruti,2018.0,46000.0,Diesel,Manual,First,28.4,1248.0,74.0,5.0,630000.0
Mahindra,2012.0,93000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,680000.0
Toyota,2017.0,25538.0,Petrol,Manual,First,16.78,1496.0,88.73,5.0,625000.0
Skoda,2016.0,11000.0,Petrol,Automatic,First,14.3,1598.0,103.5,5.0,645000.0
Hyundai,2017.0,35000.0,Diesel,Manual,Third,22.0,1582.0,126.2,5.0,850000.0
Honda,2017.0,47000.0,Diesel,Manual,Second,26.0,1498.0,98.6,5.0,650000.0
Tata,2010.0,50000.0,Diesel,Manual,First,10.71,1948.0,90.0,14.0,235000.0
Jaguar,2017.0,45000.0,Diesel,Automatic,First,19.33,1999.0,177.0,5.0,3200000.0
Maruti,2016.0,65000.0,Petrol,Manual,Second,22.74,796.0,47.3,5.0,260000.0
Hyundai,2015.0,50000.0,Diesel,Manual,Second,21.19,1396.0,88.73,5.0,610000.0
Hyundai,2019.0,4701.0,Petrol,Manual,First,20.7,1197.0,81.86,5.0,550000.0
Ford,2017.0,60000.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,900000.0
Hyundai,2017.0,19000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,575000.0
Audi,2013.0,35000.0,Diesel,Automatic,Second,17.68,1968.0,174.33,5.0,2000000.0
Hyundai,2010.0,123278.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,150000.0
Tata,2012.0,50000.0,Petrol,Manual,Second,25.4,624.0,37.48,4.0,70000.0
Tata,2017.0,120000.0,Diesel,Manual,First,27.28,1047.0,69.0,5.0,350000.0
Volkswagen,2013.0,120000.0,Diesel,Manual,Third,22.07,1199.0,73.9,5.0,250000.0
Mahindra,2015.0,24700.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1000000.0
Chevrolet,2011.0,70000.0,Diesel,Manual,Second,25.44,936.0,57.6,5.0,165000.0
Maruti,2016.0,23400.0,Petrol,Manual,Second,23.95,998.0,67.1,5.0,310000.0
Mahindra,2016.0,20000.0,Petrol,Manual,First,18.15,1198.0,82.0,6.0,327000.0
Tata,2011.0,110000.0,Diesel,Manual,Third,13.93,2179.0,138.03,7.0,225000.0
Maruti,2014.0,70000.0,Petrol,Manual,Third,22.74,796.0,47.3,5.0,190000.0
Honda,2018.0,15000.0,Petrol,Automatic,First,18.1,1199.0,88.7,5.0,750000.0
Maruti,2009.0,60000.0,Petrol,Manual,Second,18.9,1061.0,67.0,5.0,150000.0
Mahindra,2014.0,120000.0,Diesel,Manual,Second,14.95,2489.0,93.7,7.0,445000.0
Maruti,2016.0,120000.0,Petrol,Manual,First,15.37,1196.0,73.0,5.0,375000.0
Tata,2008.0,60000.0,Diesel,Manual,Third,17.0,1405.0,70.0,5.0,150000.0
Maruti,2013.0,58343.0,Petrol,Manual,First,21.79,998.0,67.05,5.0,225000.0
Toyota,2011.0,168000.0,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,750000.0
Mahindra,2015.0,39000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1225000.0
Ford,2011.0,25000.0,Petrol,Manual,First,18.16,1196.0,86.8,5.0,245000.0
Mahindra,2013.0,120000.0,Diesel,Manual,Second,13.5,2609.0,115.0,5.0,459999.0
Maruti,2015.0,23999.0,Petrol,Automatic,First,23.1,998.0,67.04,5.0,411000.0
Hyundai,2012.0,100000.0,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,425000.0
Chevrolet,2015.0,70000.0,Diesel,Manual,First,13.58,2499.0,72.4,9.0,425000.0
Tata,2015.0,75000.0,Diesel,Manual,First,14.07,2956.0,69.01,7.0,500000.0
Tata,2011.0,120000.0,Diesel,Manual,First,19.4,1405.0,70.0,5.0,110000.0
Maruti,2010.0,120000.0,Petrol,Manual,Second,18.5,1197.0,85.8,5.0,170000.0
Maruti,2018.0,23712.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,925000.0
Volkswagen,2014.0,111000.0,Diesel,Manual,First,20.34,1498.0,103.2,5.0,565000.0
Hyundai,2007.0,2360457.0,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,550000.0
Skoda,2016.0,11000.0,Petrol,Automatic,First,14.3,1598.0,103.5,5.0,645000.0
Hyundai,2017.0,40000.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,550000.0
Hyundai,2016.0,90000.0,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,550000.0
Renault,2015.0,130000.0,Diesel,Manual,Second,20.45,1461.0,83.8,5.0,550000.0
Chevrolet,2014.0,50000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,300000.0
Honda,2012.0,100000.0,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,540000.0
Datsun,2018.0,20000.0,Petrol,Automatic,First,23.0,999.0,67.0,5.0,275000.0
Skoda,2010.0,100000.0,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,250000.0
Maruti,2013.0,60000.0,Petrol,Manual,Second,22.74,796.0,47.3,5.0,170000.0
Fiat,2015.0,20000.0,Diesel,Manual,First,20.4,1248.0,91.7,5.0,700000.0
Hyundai,2006.0,90000.0,Diesel,Manual,Second,13.1,1493.0,82.0,5.0,120000.0
Maruti,2012.0,40000.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,320000.0
Maruti,2006.0,150000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,140000.0
Toyota,2014.0,80000.0,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,720000.0
Ford,2013.0,60000.0,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,300000.0
Ford,2011.0,110000.0,Diesel,Manual,Third,17.8,1399.0,68.0,5.0,300000.0
Maruti,2017.0,127000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,605000.0
Volkswagen,2013.0,120000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,325000.0
Maruti,2019.0,5621.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,650000.0
Maruti,2014.0,80000.0,Petrol,Manual,First,16.8,796.0,34.2,8.0,155000.0
Maruti,2015.0,18500.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,409999.0
Honda,2011.0,42535.0,Petrol,Manual,First,16.7,1198.0,88.8,5.0,339000.0
Maruti,2018.0,69779.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,600000.0
Honda,2007.0,218463.0,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,175000.0
Maruti,2016.0,70000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,600000.0
Hyundai,2017.0,22512.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,640000.0
Maruti,2014.0,68000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,650000.0
Renault,2016.0,40000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,229999.0
Maruti,2012.0,120000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,420000.0
Maruti,2017.0,80000.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,360000.0
Maruti,2018.0,30000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,800000.0
Maruti,2015.0,90000.0,Diesel,Manual,First,20.77,1248.0,88.76,7.0,549000.0
Mahindra,2014.0,120000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,880000.0
Ford,2016.0,73000.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,459999.0
Maruti,2018.0,38817.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,740000.0
Maruti,2013.0,88200.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,375000.0
Datsun,2015.0,15000.0,Petrol,Manual,First,20.62,1198.0,67.0,7.0,300000.0
Jeep,2017.0,17000.0,Petrol,Automatic,First,9.5,3604.0,280.0,5.0,4100000.0
Ford,2010.0,80000.0,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,250000.0
Maruti,2018.0,38817.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,740000.0
Hyundai,2015.0,85000.0,LPG,Manual,First,13.45,1086.0,62.1,5.0,300000.0
Maruti,2010.0,66000.0,Petrol,Manual,Second,19.0,998.0,66.1,5.0,165000.0
Maruti,2016.0,120000.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,409999.0
Hyundai,2017.0,15151.0,Petrol,Manual,Second,21.1,814.0,55.2,5.0,300000.0
Lexus,2019.0,20000.0,Petrol,Automatic,First,22.37,2487.0,214.56,5.0,5150000.0
Hyundai,2018.0,25000.0,Diesel,Manual,First,21.38,1396.0,88.7,5.0,1210000.0
Toyota,2016.0,40000.0,Diesel,Automatic,Second,11.36,2755.0,171.5,7.0,1630000.0
Mahindra,2016.0,92385.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,631000.0
Maruti,2015.0,90000.0,Petrol,Manual,First,16.02,1373.0,93.7,7.0,600000.0
Maruti,2015.0,31000.0,Diesel,Manual,Second,25.2,1248.0,74.0,5.0,600000.0
Maruti,2009.0,144000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,180000.0
Mahindra,2017.0,35000.0,Diesel,Manual,First,16.55,2498.0,105.0,6.0,780000.0
Honda,2012.0,30000.0,Petrol,Manual,First,18.5,1198.0,86.8,5.0,245000.0
Datsun,2016.0,20000.0,Petrol,Manual,First,20.62,1198.0,67.0,7.0,385000.0
Maruti,2017.0,67000.0,CNG,Manual,First,33.44,796.0,40.3,4.0,260000.0
Hyundai,2015.0,59235.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,850000.0
Toyota,2018.0,60000.0,Diesel,Automatic,First,15.04,2755.0,174.5,7.0,3200000.0
Hyundai,2011.0,96000.0,Diesel,Manual,Fourth,22.32,1582.0,126.32,5.0,450000.0
Chevrolet,2014.0,50000.0,Diesel,Manual,First,25.44,936.0,56.3,5.0,220000.0
Chevrolet,2015.0,40000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,371000.0
Maruti,1999.0,40000.0,Petrol,Manual,Second,16.1,796.0,37.0,4.0,40000.0
Maruti,2016.0,86000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,700000.0
Maruti,2018.0,5000.0,Petrol,Manual,First,22.0,1197.0,81.8,5.0,550000.0
Hyundai,2019.0,5000.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,562000.0
Volkswagen,2015.0,69000.0,Diesel,Automatic,First,22.15,1498.0,108.6,5.0,651000.0
BMW,2019.0,7500.0,Diesel,Automatic,First,16.78,1995.0,190.0,5.0,5400000.0
BMW,2010.0,102000.0,Diesel,Automatic,First,19.62,1995.0,187.74,5.0,1100000.0
Hyundai,2010.0,70000.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,180000.0
Mahindra,2015.0,80000.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,375000.0
Hyundai,2008.0,52000.0,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,275000.0
Mahindra,2013.0,120000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,750000.0
Maruti,2018.0,30000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,300000.0
Hyundai,2017.0,31000.0,Petrol,Manual,Second,21.1,814.0,55.2,5.0,280000.0
BMW,2019.0,8500.0,Diesel,Automatic,First,16.78,1995.0,190.0,5.0,5500000.0
Hyundai,2009.0,90000.0,Petrol,Manual,Second,0.0,1086.0,62.0,5.0,120000.0
Chevrolet,2014.0,38000.0,Diesel,Manual,First,22.1,1248.0,74.0,5.0,260000.0
Tata,2011.0,80000.0,Diesel,Manual,First,13.93,2179.0,138.0,7.0,300000.0
Ford,2019.0,30000.0,Diesel,Manual,Third,23.0,1498.0,98.96,5.0,800000.0
Hyundai,2018.0,30000.0,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,580000.0
Ford,2010.0,47000.0,Petrol,Manual,First,15.3,1596.0,101.0,5.0,250000.0
Mahindra,2014.0,120000.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,430000.0
Renault,2019.0,10000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,320000.0
Maruti,2019.0,4000.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,630000.0
Maruti,2017.0,35000.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,630000.0
Hyundai,2019.0,20000.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,700000.0
Chevrolet,2008.0,100000.0,Diesel,Manual,Second,11.5,1991.0,147.9,7.0,300000.0
Maruti,2011.0,40000.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,270000.0
Hyundai,2017.0,70000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,700000.0
Hyundai,2015.0,91000.0,Diesel,Manual,Third,24.4,1120.0,71.0,5.0,320000.0
Maruti,2012.0,100000.0,LPG,Manual,Second,26.2,998.0,58.2,5.0,300000.0
Hyundai,2012.0,120000.0,Diesel,Manual,Third,22.32,1582.0,126.32,5.0,350000.0
Toyota,2018.0,25000.0,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,1590000.0
Hyundai,2003.0,90000.0,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,110000.0
Skoda,2016.0,11000.0,Petrol,Automatic,First,14.3,1598.0,103.5,5.0,645000.0
Hyundai,2013.0,101000.0,Diesel,Manual,First,21.9,1396.0,88.76,5.0,425000.0
Maruti,2015.0,22000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,270000.0
Maruti,1999.0,26320.0,Petrol,Manual,First,16.1,796.0,37.0,4.0,80000.0
Maruti,2015.0,18000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,310000.0
Hyundai,2012.0,40000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,150000.0
Maruti,2013.0,58343.0,Petrol,Manual,First,21.79,998.0,67.05,5.0,225000.0
Maruti,2003.0,36088.0,Petrol,Manual,First,16.1,796.0,37.0,4.0,55599.0
Mahindra,2014.0,48300.0,Diesel,Manual,Second,15.96,2523.0,62.1,7.0,500000.0
Tata,2011.0,85700.0,Diesel,Manual,Second,17.0,1405.0,70.0,5.0,175000.0
Hyundai,2014.0,50074.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,400000.0
Maruti,2016.0,50000.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,650000.0
Toyota,2015.0,40000.0,Diesel,Manual,First,23.59,1364.0,67.04,5.0,550000.0
Hyundai,2015.0,35000.0,Petrol,Manual,Second,17.7,1497.0,113.42,5.0,540000.0
Hyundai,2011.0,90000.0,Diesel,Manual,Third,16.2,1493.0,110.0,5.0,260000.0
Hyundai,2008.0,70000.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,215000.0
Maruti,2016.0,34000.0,Petrol,Manual,Second,17.5,1373.0,91.1,7.0,660000.0
Honda,2014.0,33033.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,335000.0
Maruti,2013.0,60000.0,Petrol,Manual,Fourth,18.6,1197.0,85.8,5.0,320000.0
Hyundai,2011.0,96000.0,Diesel,Manual,Fourth,22.32,1582.0,126.32,5.0,450000.0
Maruti,2010.0,170000.0,LPG,Manual,Second,10.9,796.0,32.8,5.0,120000.0
Audi,2017.0,22000.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,2825000.0
Hyundai,2008.0,61000.0,Diesel,Manual,Second,17.1,1493.0,110.0,5.0,175000.0
Hyundai,2016.0,15000.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,425000.0
Volkswagen,2011.0,120000.0,Diesel,Manual,Third,20.54,1598.0,103.6,5.0,260000.0
Ford,2016.0,125000.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,650000.0
Tata,2011.0,175000.0,Diesel,Manual,Second,23.03,1396.0,69.0,5.0,210000.0
Maruti,2012.0,120000.0,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,450000.0
Mahindra,2012.0,80000.0,Diesel,Manual,Second,13.6,2523.0,63.0,8.0,320000.0
Honda,2009.0,54290.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,350000.0
Honda,2006.0,60000.0,Petrol,Manual,Third,11.9,2354.0,144.0,5.0,200000.0
Maruti,2018.0,30000.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,432000.0
Skoda,2012.0,140000.0,Diesel,Manual,First,20.5,1598.0,103.5,5.0,295000.0
Tata,2010.0,37944.0,Diesel,Manual,First,18.4,1248.0,75.0,5.0,250000.0
Ford,2013.0,70000.0,Petrol,Manual,Second,15.85,1499.0,110.4,5.0,500000.0
Mahindra,2007.0,120000.0,Diesel,Manual,Third,13.6,2523.0,63.0,9.0,160000.0
Tata,2011.0,87000.0,Diesel,Manual,First,18.0,1248.0,75.0,5.0,180000.0
Jeep,2017.0,87500.0,Diesel,Manual,First,17.1,1956.0,170.0,5.0,1550000.0
Tata,2005.0,90000.0,Petrol,Manual,Second,12.8,1396.0,85.0,5.0,100000.0
Toyota,2011.0,72000.0,Petrol,Manual,First,17.6,1496.0,88.7,5.0,300000.0
Tata,2006.0,53523.0,Petrol,Manual,First,16.84,1193.0,64.4,5.0,110000.0
Ford,2019.0,17000.0,Diesel,Manual,First,24.4,1498.0,98.63,5.0,725000.0
Maruti,2017.0,70000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,655000.0
Maruti,2011.0,100000.0,Petrol,Manual,Second,15.37,1196.0,73.0,7.0,160000.0
Honda,2019.0,7032.0,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,779000.0
Maruti,2009.0,71000.0,Petrol,Manual,First,16.1,1197.0,85.0,5.0,229999.0
Maruti,2019.0,30000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,700000.0
